SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,SUBBASIN,IMD_STAGE
2014297N11062,2014,NILOFAR,2014-10-26 03:00:00,14.1,62.5,30.0,999.0,AS,Deep Depression
2014297N11062,2014,NILOFAR,2014-10-26 06:00:00,14.2,62.5,35.0,998.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-26 09:00:00,14.2,62.5,35.0,996.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-26 12:00:00,14.3,62.5,40.0,994.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-26 15:00:00,14.3,62.5,40.0,994.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-26 18:00:00,14.5,62.5,45.0,994.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-26 21:00:00,14.6,62.4,50.0,994.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 00:00:00,14.8,62.4,55.0,990.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 03:00:00,14.8,62.3,60.0,990.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 06:00:00,14.9,62.3,65.0,986.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 09:00:00,14.9,62.2,65.0,984.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 12:00:00,15.0,62.2,70.0,982.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 15:00:00,15.1,62.1,70.0,981.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 18:00:00,15.2,62.1,70.0,980.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-27 21:00:00,15.4,61.8,75.0,979.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 00:00:00,15.6,61.8,75.0,978.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 03:00:00,15.8,61.7,75.0,977.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 06:00:00,16.0,61.7,80.0,974.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 09:00:00,16.3,61.7,90.0,966.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 12:00:00,16.8,61.8,100.0,954.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 15:00:00,17.2,61.8,105.0,952.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 18:00:00,17.7,61.7,110.0,950.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-28 21:00:00,17.9,61.7,110.0,950.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 00:00:00,18.1,61.8,105.0,954.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 03:00:00,18.5,61.8,100.0,958.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 06:00:00,18.7,61.9,95.0,962.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 09:00:00,18.8,62.0,90.0,968.0,AS,Extremely Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 12:00:00,19.0,62.2,80.0,974.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 15:00:00,19.2,62.5,70.0,980.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 18:00:00,19.3,62.9,70.0,986.0,AS,Very Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-29 21:00:00,19.4,63.2,60.0,988.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 00:00:00,19.6,63.6,60.0,990.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 03:00:00,19.8,63.9,50.0,994.0,AS,Severe Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 06:00:00,20.1,64.2,45.0,998.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 09:00:00,20.1,64.4,40.0,1000.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 12:00:00,20.3,64.6,40.0,1001.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 15:00:00,20.4,64.6,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 18:00:00,20.5,64.8,35.0,1002.0,AS,Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-30 21:00:00,20.6,64.9,30.0,1003.0,AS,Deep Depression
2014297N11062,2014,NILOFAR,2014-10-31 00:00:00,20.7,65.0,25.0,1004.0,AS,Depression
2014297N11062,2014,NILOFAR,2014-10-31 03:00:00,20.8,65.1,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 06:00:00,21.0,65.1,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 09:00:00,21.2,65.1,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 12:00:00,21.4,65.0,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 15:00:00,21.6,64.9,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 18:00:00,21.7,64.7,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-10-31 21:00:00,21.7,64.5,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-11-01 00:00:00,21.7,64.2,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-11-01 03:00:00,21.7,64.0,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-11-01 06:00:00,21.7,63.8,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-11-01 09:00:00,21.7,63.6,,,AS,Super Cyclonic Storm
2014297N11062,2014,NILOFAR,2014-11-01 12:00:00,21.7,63.3,,,AS,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-05 00:00:00,12.8,87.8,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-05 03:00:00,12.9,87.7,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-05 06:00:00,13.0,87.6,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-05 09:00:00,13.1,87.5,25.0,1000.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-05 12:00:00,13.2,87.4,25.0,1000.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-05 15:00:00,13.3,87.4,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-05 18:00:00,13.5,87.4,25.0,1000.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-05 21:00:00,13.7,87.3,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-06 00:00:00,13.8,87.3,25.0,1000.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-06 03:00:00,13.8,87.4,30.0,998.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-06 06:00:00,13.8,87.7,30.0,998.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-06 09:00:00,13.7,87.9,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-06 12:00:00,13.7,88.1,30.0,998.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-06 15:00:00,13.6,88.2,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-06 18:00:00,13.6,88.2,30.0,1000.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-06 21:00:00,13.7,88.0,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-07 00:00:00,13.9,87.9,30.0,1001.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-07 03:00:00,14.1,87.7,30.0,1001.0,BB,Deep Depression
2014309N13088,2014,UNNAMED,2014-11-07 06:00:00,14.2,87.6,25.0,1003.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-07 09:00:00,14.2,87.5,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-07 12:00:00,14.2,87.4,25.0,1003.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-07 15:00:00,14.2,87.1,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-07 18:00:00,14.3,86.8,25.0,1004.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-07 21:00:00,14.4,86.4,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 00:00:00,14.5,85.9,25.0,1005.0,BB,Depression
2014309N13088,2014,UNNAMED,2014-11-08 03:00:00,14.4,85.4,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 06:00:00,14.3,85.1,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 09:00:00,14.1,84.7,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 12:00:00,14.0,84.2,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 15:00:00,14.0,83.7,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 18:00:00,14.1,83.3,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-08 21:00:00,14.3,83.0,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-09 00:00:00,14.5,82.7,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-09 03:00:00,14.7,82.4,,,BB,Super Cyclonic Storm
2014309N13088,2014,UNNAMED,2014-11-09 06:00:00,14.9,82.2,,,BB,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 06:00:00,13.1,68.5,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 09:00:00,13.5,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 12:00:00,13.8,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 15:00:00,14.1,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 18:00:00,14.5,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-06 21:00:00,14.9,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-07 00:00:00,15.2,68.6,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-07 03:00:00,15.3,68.5,25.0,1004.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-07 06:00:00,15.5,68.4,25.0,1004.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-07 09:00:00,15.8,68.3,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-07 12:00:00,16.2,68.3,25.0,1003.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-07 15:00:00,16.5,68.3,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-07 18:00:00,16.9,68.3,25.0,1003.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-07 21:00:00,17.2,68.0,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 00:00:00,17.7,67.6,30.0,996.0,AS,Deep Depression
2015157N13069,2015,ASHOBAA,2015-06-08 03:00:00,18.0,67.2,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 06:00:00,18.0,67.0,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 09:00:00,18.5,66.6,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 12:00:00,18.7,66.4,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 15:00:00,18.9,66.1,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 18:00:00,19.3,65.7,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-08 21:00:00,19.7,65.4,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 00:00:00,20.1,65.1,35.0,992.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 03:00:00,20.2,64.8,35.0,992.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 06:00:00,20.5,64.4,35.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 09:00:00,20.6,63.8,40.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 12:00:00,21.0,63.3,40.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 15:00:00,21.1,62.8,40.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 18:00:00,21.1,62.6,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-09 21:00:00,21.2,62.3,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 00:00:00,21.2,62.0,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 03:00:00,21.1,61.8,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 06:00:00,21.1,61.6,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 09:00:00,21.0,61.3,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 12:00:00,21.0,61.3,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 15:00:00,20.8,61.1,45.0,990.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 18:00:00,20.8,61.1,45.0,992.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-10 21:00:00,20.8,61.2,45.0,992.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 00:00:00,20.8,60.9,40.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 03:00:00,20.8,60.8,40.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 06:00:00,20.8,60.6,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 09:00:00,20.8,60.4,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 12:00:00,20.8,60.2,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 15:00:00,20.8,59.9,35.0,994.0,AS,Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-11 18:00:00,20.8,59.9,30.0,996.0,AS,Deep Depression
2015157N13069,2015,ASHOBAA,2015-06-11 21:00:00,20.8,59.8,,,AS,Super Cyclonic Storm
2015157N13069,2015,ASHOBAA,2015-06-12 00:00:00,20.8,59.8,25.0,996.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-12 03:00:00,20.8,59.7,25.0,996.0,AS,Depression
2015157N13069,2015,ASHOBAA,2015-06-12 06:00:00,20.8,59.7,25.0,996.0,AS,Depression
2015171N18086,2015,UNNAMED,2015-06-20 03:00:00,18.0,86.0,25.0,990.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-20 06:00:00,18.5,86.0,25.0,990.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-20 09:00:00,18.8,85.8,,,BB,Super Cyclonic Storm
2015171N18086,2015,UNNAMED,2015-06-20 12:00:00,19.0,85.5,25.0,990.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-20 15:00:00,19.1,85.4,,,BB,Super Cyclonic Storm
2015171N18086,2015,UNNAMED,2015-06-20 18:00:00,19.2,85.4,25.0,990.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-20 21:00:00,19.4,85.2,,,BB,Super Cyclonic Storm
2015171N18086,2015,UNNAMED,2015-06-21 00:00:00,19.7,85.0,25.0,992.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-21 03:00:00,20.0,85.0,25.0,992.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-21 06:00:00,20.0,84.5,25.0,992.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-21 09:00:00,20.2,84.4,,,BB,Super Cyclonic Storm
2015171N18086,2015,UNNAMED,2015-06-21 12:00:00,20.5,84.5,25.0,992.0,BB,Depression
2015171N18086,2015,UNNAMED,2015-06-21 15:00:00,20.8,84.5,,,BB,Super Cyclonic Storm
2015171N18086,2015,UNNAMED,2015-06-21 18:00:00,21.0,84.5,25.0,992.0,BB,Depression
2015173N20067,2015,UNNAMED,2015-06-22 03:00:00,20.0,67.0,25.0,990.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-22 06:00:00,20.0,67.0,25.0,990.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-22 09:00:00,20.0,66.9,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-22 12:00:00,20.0,67.0,25.0,990.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-22 15:00:00,20.1,67.7,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-22 18:00:00,20.2,68.5,25.0,990.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-22 21:00:00,20.4,68.9,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-23 00:00:00,20.5,69.5,25.0,988.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-23 03:00:00,20.5,70.5,30.0,988.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-23 06:00:00,21.0,71.0,30.0,988.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-23 09:00:00,21.1,71.2,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-23 12:00:00,21.0,71.3,30.0,990.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-23 15:00:00,21.3,71.4,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-23 18:00:00,21.6,71.4,30.0,990.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-23 21:00:00,21.9,71.4,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-24 00:00:00,22.2,71.5,30.0,990.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-24 03:00:00,22.4,72.0,30.0,990.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-24 06:00:00,22.8,72.7,30.0,990.0,AS,Deep Depression
2015173N20067,2015,UNNAMED,2015-06-24 09:00:00,23.0,73.3,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-24 12:00:00,23.5,74.0,25.0,992.0,AS,Depression
2015173N20067,2015,UNNAMED,2015-06-24 15:00:00,24.6,74.9,,,AS,Super Cyclonic Storm
2015173N20067,2015,UNNAMED,2015-06-24 18:00:00,26.0,76.0,25.0,994.0,AS,Depression
2015191N23085,2015,UNNAMED,2015-07-10 03:00:00,23.1,85.1,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 06:00:00,23.1,85.0,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 09:00:00,23.3,84.0,25.0,994.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 12:00:00,23.5,83.5,25.0,994.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 15:00:00,23.5,82.5,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 18:00:00,23.6,82.3,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-10 21:00:00,23.8,81.0,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 00:00:00,24.0,80.5,25.0,995.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 03:00:00,24.0,80.5,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 06:00:00,24.5,80.5,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 09:00:00,24.5,80.5,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 12:00:00,25.5,80.5,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 15:00:00,26.0,80.0,25.0,996.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 18:00:00,26.5,79.5,25.0,998.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-11 21:00:00,26.0,78.5,25.0,998.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-12 00:00:00,27.5,78.3,25.0,998.0,BB,Depression
2015191N23085,2015,UNNAMED,2015-07-12 03:00:00,28.5,78.0,25.0,998.0,AS,Depression
2015191N23085,2015,UNNAMED,2015-07-12 06:00:00,28.5,77.5,25.0,998.0,AS,Depression
2015191N23085,2015,UNNAMED,2015-07-12 09:00:00,28.5,77.3,25.0,998.0,AS,Depression
2015207N22091,2015,KOMEN,2015-07-26 00:00:00,22.0,90.8,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-26 03:00:00,22.0,90.8,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-26 06:00:00,22.0,90.5,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-26 09:00:00,22.0,90.4,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-26 12:00:00,22.0,90.5,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-26 15:00:00,22.0,90.5,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-26 18:00:00,22.0,90.5,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-26 21:00:00,22.0,90.5,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-27 00:00:00,22.0,90.5,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-27 03:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-27 06:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-27 09:00:00,22.0,90.5,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-27 12:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-27 15:00:00,22.0,90.5,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-27 18:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-27 21:00:00,22.0,90.5,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-28 00:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-28 03:00:00,22.0,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-28 06:00:00,21.6,90.4,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-28 09:00:00,21.4,90.4,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-28 12:00:00,21.3,90.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-28 15:00:00,21.3,90.7,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-28 18:00:00,21.2,90.9,25.0,992.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-28 21:00:00,21.0,91.0,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-29 00:00:00,21.0,91.1,30.0,990.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-29 03:00:00,21.0,91.1,30.0,990.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-29 06:00:00,21.1,91.2,30.0,990.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-29 09:00:00,21.2,91.2,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-29 12:00:00,21.3,91.3,30.0,988.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-29 15:00:00,21.4,91.3,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-29 18:00:00,21.5,91.4,35.0,986.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-29 21:00:00,21.5,91.4,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 00:00:00,21.7,91.5,35.0,986.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 03:00:00,21.9,91.5,35.0,986.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 06:00:00,22.1,91.5,40.0,986.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 09:00:00,22.1,91.5,40.0,986.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 12:00:00,22.3,91.5,35.0,988.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 15:00:00,22.5,91.4,35.0,988.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 18:00:00,22.7,91.2,35.0,988.0,BB,Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-30 21:00:00,22.9,91.1,30.0,988.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-31 00:00:00,23.1,90.2,30.0,990.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-31 03:00:00,23.1,90.0,30.0,990.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-31 06:00:00,23.1,89.8,30.0,992.0,BB,Deep Depression
2015207N22091,2015,KOMEN,2015-07-31 09:00:00,23.1,89.6,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-31 12:00:00,23.1,89.5,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-31 15:00:00,23.1,89.4,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-07-31 18:00:00,23.1,89.4,25.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-07-31 21:00:00,23.2,89.3,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-08-01 00:00:00,23.2,89.2,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-08-01 03:00:00,23.2,89.2,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-08-01 06:00:00,23.5,88.8,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-08-01 09:00:00,23.7,88.6,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-08-01 12:00:00,23.8,88.4,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-08-01 15:00:00,23.8,88.0,,,BB,Super Cyclonic Storm
2015207N22091,2015,KOMEN,2015-08-01 18:00:00,23.8,87.5,20.0,994.0,BB,Depression
2015207N22091,2015,KOMEN,2015-08-01 21:00:00,23.9,87.2,,,BB,Super Cyclonic Storm
